TLR4/MyD88	1	353376
TLR4/IL-10	1	11013269
TLR2	1	403125
TLR	1	42944
TLN-4601	1	C492422
TLN-4601	1	100043711
TLL1	1	7092
TLG protein	1	3636525
TL-118	1	C575718
TKs	1	285590
TKs	1	20459
TK\/GCV	1	887233
TK-6	1	41456
TK protein	1	21881
TJ-48	1	C063587
TJ-14	1	C088236
TJ protein ZO-1	1	103303128
TJ protein	1	35227
TIS	1	18569
TIRAP\/Mal	1	403148
TIR	1	2716469
TIP47	1	66905
TIMP-4	1	7079
TIMP-3	1	373596
TIMP-1	1	282092
TIM	1	7984
TILs	1	10523665
TIFP	1	114640
TIF	1	22174
TIEG2	1	194655
TIE	1	280941
TIA-1	1	7072
THS	1	55258
THP	1	CHEBI:46941
THM	1	7063
THBD	1	105531841
TGZ	1	640543
TGT	1	9097
TGP-3	1	7047
TGM2	1	323856
TGI	1	39521
TGG	1	832669
TGFbeta\/Smad3	1	21809
TGFbeta2-mediated	1	778779
TGFbeta type III receptor	1	100507588
TGFbeta	1	369195
TGFBR	1	399295
TGF-beta\/ALK5	1	21804
TGF-beta2	1	373801
TGF-beta1	1	282089
TGF-beta-induced	1	60436
TGF-beta receptor kinase	1	56911
TGF-alpha messenger RNA ( mRNA	1	100283608
TGF beta receptor I-III	1	7049
TGF	1	403998
TG alpha	1	34093
TG	1	567631
TFRC	1	494478
TFIIIA gene	1	397777
TFII-I	1	353256
TFF2	1	21785
TFEB	1	562289
TF10-pretargeted	1	3361208
TF-VIIa	1	50002
TEs	1	380398
TET2	1	54790
TEL03	1	30592
TEG	1	CHEBI:44926
TEA	1	D013662
TE13	1	102467428
TDM	1	5186130
TDG	1	399413
TD-DFT	1	248321
TCR alpha beta	1	368537
TCR alpha beta	1	368447
TCR Valpha gene	1	368445
TCR	1	C007145
TCFE	1	317376
TCF7L2	1	399164
TCF-1	1	6927
TCEA3	1	6920
TCC56	1	25853
TCC-PAN2	1	100189260
TCA3\/TCA3	1	6346
TC-1	1	6947
TBX2	1	30253
TBS	1	CHEBI:127105
TBS	1	C536974
TBS	1	6299
TBR	1	10716
TBP	1	399465
TBP	1	368882
TBK1	1	446351
TB CD3	1	225363
TAg	1	107423
TAT\/PAP	1	406389
TATA-box	1	542240
TATA	1	541788
TAT-like peptide	1	59260
TAT	1	735057
TAS-106	1	387341
TAS-103	1	C106647
TAS	1	D058502
TAP2	1	833896
TAP1	1	100329838
TAN	1	D014216
TAMRA	1	CHEBI:52282
TAL	1	CHEBI:37710
TAL	1	90678
TAE 226	1	C524632
TAC-101	1	C112689
TAC-101	1	24806
TAC	1	CHEBI:53498
TAC	1	281512
TAA MUC1	1	100189325
TA98	1	43341
TA2S	1	9287
T98G	1	13199162
T5868G	1	25318196
T47-D	1	36195
T3 converting enzyme	1	100129123
T2WI	1	25861
T2N2	1	831174
T2DM	1	28508
T2DM	1	117072
T2D-related	1	298671
T2D	1	838162
T2D	1	830698
T2D	1	816867
T26	1	21149
T24	1	838185
T24	1	825711
T2133C	1	887616
T1WI	1	73750
T1D	1	54302
T16A(inh)-A01	1	C578466
T16A	1	817524
T16189C	1	102634295
T1172	1	40647
T0070907	1	C458508
T-complex protein 1 subunit beta	1	10576
T-cell receptor beta	1	6957
T-cell factor 4	1	6934
T-cell differentiation protein 2	1	4118
T-47D	1	21115
T-18	1	C006023
T type alpha1G subunit	1	8913
T helper-1-type	1	100034888
T cell immunoglobulin- and mucin-domain-containing molecule 3 gene	1	84868
T beta 10	1	793949
T 4 N 3 M 1	1	79369
T 4 N 3 M 0	1	814882
T - C	1	850461
Synuclein-gamma	1	20618
Syndecan-1	1	20969
Swiss-Prot	1	50767
Swertisin	1	C556941
Swertianolin	1	CHEBI:65478
Swertiamarin	1	C013270
Sweroside	1	C049412
Survivin\/BIRC5	1	442936
Sulf-2	1	393910
Sudan III	1	C033006
Sub	1	44870
StxA	1	3796555
Streptonigrin	1	D013308
Stk10	1	373731
Stilbenes	1	D013267
Stevens-Johnson syndrome	1	D013262
Stearoyl-CoA Desaturase 1	1	79966
Ste20 kinase	1	37893
Statin	1	353156
Stat3-responsive	1	835085
Stat3	1	454682
Stat1	1	459834
Stages II and III	1	841866
Spry2 protein	1	202333
Sprouty2	1	398313
Spongiatriol	1	C035754
Splenic rupture	1	D013161
Sphingosine-1-phosphate	1	1901
SphK1	1	495437
Sperm-associated antigen 1	1	6674
Spectrin beta 2	1	20742
Sp1\/Sp3 transcription factor	1	6670
Sp1\/Sp3	1	821277
Sp1-associated	1	83444
Sp1-HDAC1	1	192302
Sp1-DNA	1	53057
Sp1 protein	1	93349
Sp protein	1	109032
Sox9	1	494585
Sox3	1	6658
Sox2	1	398000
Sox2	1	396105
Sox10-immunoreactivity	1	398422
SopE	1	1250812
Sonic hedgehog protein	1	102932065
Solanine	1	D012992
Sodium dependent GLucose Transporter 1	1	309810
Socs3	1	414533
Snai1	1	30273
Smurf2	1	64750
SmgGDS	1	394369
Smad4-dominant	1	109738
Smad4 gene product	1	780122
Smad4 binding element	1	83855
Smad4	1	43725
Smad3	1	58092
Smad1 messenger RNA	1	9597
Smad-Sp1	1	379664
Smad	1	31738
SmacN7 fusion polypeptide	1	29750
SmacN7	1	31208
Sm-like proto-oncogene	1	114208
Sm-like oncogene	1	31221
Sm-like mRNA	1	100190009
Sm G protein	1	68011
Slc38a1	1	81539
Skp2-macroH2A1	1	9555
Skp1-Cul1-F-box	1	899
Skin	1	210998
Skeletal muscle insulin-receptor	1	6261
Six1	1	6495
Six	1	44108
Sirtuin-1	1	93759
Sirtinol	1	C439060
Single Minded 2 gene	1	373634
Sineoculis homeobox homolog 1	1	404627
Sin3A repressor	1	25942
Sin3A associated protein 18	1	10284
Simpson-Golabi-Behmel syndrome	1	C537340
Sigma-Tau	1	C536599
Sickle	1	40016
Sialosyl-Le	1	C536997
Siah2	1	6478
Shwachman-Bodian-Diamond syndrome	1	51119
ShvO2	1	834987
Shiga-like toxin	1	10164663
Set	1	379599
Serum tryptase	1	25823
Serum paraoxonase	1	100009133
Serum albumin	1	102952082
Serum adenosine deaminase	1	100
Serum TSH	1	35430
Serpin B5	1	100774292
Serp-1	1	28146
Serotransferrin precursor	1	104863162
Serin protease	1	817809
Ser\/Thr kinase	1	54899
Ser\/Thr	1	83931
Ser\/Ser	1	43275
Ser31Arg	1	24170881
Ser12	1	33406
Ser-Pro	1	20612
Ser-Leu-Ile-Gly-Lys-Val	1	C109968
Septin 9	1	10801
Sepharose CL-2B columns	1	C536342
Sep-Pak	1	79258
Sema3A peptide	1	51296
Selenomethionine	1	D012645
Selectfluor	1	C408750
Sec5	1	66482
Sec4	1	10966
Sea	1	20329
Sdccag8	1	10806
Sarcophytol A	1	C058761
Saos-2	1	101054845
San	1	80218
San	1	44724
Sam68	1	10657
Salvicine	1	C122096
Salmonella tumor	1	D012480
Salicylates	1	D012459
Saint Louis University	1	D004674
SacI	1	22908
SYT9	1	143425
SYT1	1	436736
SYM2206	1	C487116
SYCN	1	101886091
SWI\/SNF subunit	1	3872848
SWI/SNF	1	778936
SW979	1	77352
SVA	1	20939
SV1 protein	1	55530
SUs	1	101455197
SUV39H1	1	6839
SUP-1	1	189815
SUN	1	44046
SUMO1-specific	1	507820
SUMO-specific protease 1	1	398517
SUM44	1	817837
SUM149	1	542745
SULT1E1	1	6783
SULT1A1	1	447376
SULF1	1	337298
SUFU	1	41565
SU86 .86	1	6921789
SU6656	1	C416927
SU5416	1	C116890
STn	1	1917
STRs	1	20226
STRN4	1	29888
STRN3	1	446818
STR-3 gene	1	326450
STR-3	1	187459
STP	1	20887
STMN1	1	3925
STML2	1	100196714
STK33	1	65975
STK3	1	6788
STIP1	1	379955
STIP-1	1	174600
STI571	1	20867
STH2	1	246744
STF-083010	1	C556690
STENOSIS	1	33409
STATA	1	282375
STAT3\/STAT5	1	6776
STAT3\/LC3\/ROS	1	835925
STAT3/NF-kappaB/COX-2/EP4	1	18590272
STAT3	1	103901821
STAT2-null	1	565200
STAT2	1	6773
STAT1	1	398324
STAT-3-induced	1	12702
STAT-3	1	420027
STAI	1	9306
STAG2 protein	1	442582
STAG2	1	10735
ST7L	1	54879
ST-PD	1	40826
ST-Ab	1	34560
SSTR5 gene	1	406588
SSTR-4	1	25555
SST0001	1	C559639
SST-14	1	100381214
SST	1	40860
SSS	1	23480
SSRs	1	14002222
SSR2 gene	1	83414
SSR	1	107513
SSP	1	39375
SSH	1	42986
SSB	1	2716518
SSAT	1	6303
SS-B	1	6741
SS-A	1	6737
SS	1	2994
SRY-box containing gene	1	30544
SRY	1	6736
SRXN1	1	140809
SRT	1	39259
SREBP2	1	6721
SREBP1	1	6720
SRBC	1	112464
SRB protein	1	1262497
SQdFdC	1	3720200
SQ-Gem	1	252713
SQ-2	1	22835200
SPa-1	1	6494
SPTP	1	1254401
SPTLC1	1	10558
SPT	1	111363
SPS	1	D016750
SPRY4	1	81848
SPRY3	1	10251
SPRY1	1	10252
SPRED2	1	200734
SPRED1	1	161742
SPOCK3	1	50859
SPOCK1	1	6695
SPNs	1	799873
SPMs	1	835392
SPH	1	44867
SPGB	1	100037508
SPE	1	42791
SPB07479	1	117246
SPARC-like protein 1/Hevin	1	8404
SPAG5	1	10615
SPA	1	14658
SP141	1	42073
SP141	1	100873408
SOX7 gene	1	542503
SOX4	1	6659
SOX2 protein	1	11063
SOX17	1	534010
SOX17	1	100049782
SOX15	1	6665
SOX15	1	363632
SON	1	565999
SOM230	1	57822
SOJ	1	11107513
SODD	1	67384
SOD2 -1221 G	1	10554701
SOD1	1	30553
SOCS6	1	446567
SOCS6	1	322950
SOCS3	1	335409
SOCS box	1	101890633
SOC	1	91544
SNs	1	6336
SNW1	1	22938
SNU-410	1	4809
SNS	1	20264
SNIP1	1	446549
SNAIL/HDAC1/HDAC2 repressor	1	100419489
SN12-PM6	1	3772628
SMase	1	6610
SMYD3	1	64754
SMT	1	252669
SMOH	1	25273
SMOF	1	9435089
SMG-1	1	172418
SMG	1	6637
SMF	1	22993
SMD-PD	1	6632
SMC3	1	399092
SMC1B	1	27127
SMC1	1	24061
SMARCC1	1	6599
SMAP-2	1	64094
SMA	1	322509
SM-3	1	67332
SM-164	1	C533467
SLUG	1	398235
SLP-2	1	30968
SLN	1	100332130
SLIT3	1	6586
SLIT2-deficient	1	835806
SLIT2	1	394404
SLF II	1	55719
SLCO4A1	1	100127888
SLCO3A1	1	569735
SLCO2B1 mRNA	1	11309
SLCO2A1	1	398873
SLCO1B1	1	10599
SLC44A4	1	80736
SLC36A1	1	431929
SLC32A1	1	140679
SLC30	1	380466
SLC29A3	1	55315
SLC29A1 gene	1	563580
SLC26A6	1	65010
SLC22A3	1	6581
SLC22A2	1	6582
SLC22A18	1	559752
SLC22A11	1	55867
SLC22A1	1	6580
SLC1A2	1	6506
SLC16A4	1	567144
SLC12A2	1	100141486
SLAN	1	9728
SLA	1	101884146
SL0101	1	C497449
SKIL	1	103535307
SKIL	1	100540181
SKI-II	1	399309
SKI-606	1	22111646
SKG-IIIa	1	853975
SKAP2\/SCAP2	1	54353
SK-PC-1	1	103985
SK-Mel-5	1	49252
SK-LMS-1 leiomyosarcoma	1	C535903
SK-7041	1	C497103
SK-7041	1	102466992
SIX6	1	4990
SITS	1	D012856
SIRT6-induced	1	14004
SIRT6	1	51548
SIRT6	1	444018
SIRT1 small hairpin RNA	1	104168376
SIRT1 RNAi	1	797132
SIRT	1	436878
SIP1	1	24136
SINA	1	39884
SIM2	1	6493
SIM1	1	6492
SILA-409	1	C509655
SILA-409	1	574413
SIGNIFICANCE	1	D008998
SIGLEC1	1	6614
SID	1	D013398
SID	1	56443
SIAH	1	43767
SIAH	1	140941
SHP-2	1	19247
SHP-1	1	19261
SHIP-1	1	16331
SHC1	1	323818
SH3L3	1	100528933
SH3-binding	1	23624
SH3	1	100125849
SH2-B	1	10603
SH2	1	17910
SH2	1	100125854
SGT-53	1	6449
SGS	1	C536632
SGS	1	33701
SGLT1	1	6523
SGK1	1	6446
SGI-1776	1	6406
SGC	1	6443
SGA	1	4807742
SFN	1	102889704
SFE	1	24590
SFA	1	CHEBI:26607
SF3b	1	100380960
SF3B1 gene	1	23451
SF3B1	1	399336
SF2	1	53443
SET8	1	387893
SET binding factor 2	1	81846
SESN1-2	1	83667
SERRS	1	6301
SEREX-identified	1	96764
SEPT9_v5	1	5413
SEPT6	1	446883
SEPT6	1	23157
SENP3	1	80886
SEMA3F	1	6405
SEM	1	7979
SELP	1	796481
SELN	1	57190
SEL1L protein	1	104045949
SEC	1	65967
SEB	1	240427
SEB	1	20331
SDT	1	38669
SDHD	1	445500
SDHC	1	445129
SDHB	1	379939
SDHAF2	1	54949
SDHA	1	380463
SDCCAG3	1	10807
SDC-2 RNAi	1	379912
SCL38A1	1	30766
SCL/TAL1	1	6491
SCH79797	1	C415424
SCH727965	1	C553669
SCH727965	1	7483625
SCF	1	38145
SCC-4	1	23383
SCC	1	6317
SCAT	1	111335
SCAMP1	1	9522
SCAI	1	556383
SCA	1	6310
SC4MOL	1	6307
SC41661A	1	C081292
SC-560	1	C115461
SC-101 mAb	1	7693047
SBE	1	5658326
SBD-F	1	C037802
SBC-3	1	9497
SB525334	1	C521813
SB415286	1	C417520
SB365	1	437013
SB239063	1	C406525
SB225002	1	C112019
SB202474	1	C465539
SB-T-1214	1	C101719
SB-T-1214	1	20664246
SB-T-121303	1	18877384
SB-AS2	1	842873
SB-431542	1	9663312
SB-216763	1	C417521
SB 218078	1	C404329
SAV1	1	60485
SATB2	1	23314
SATB1	1	6304
SASP-associated	1	151516
SAS6	1	163786
SARs	1	380179
SARI	1	116071
SAPA	1	23350
SAP18	1	734321
SAP-1 antisense RNA	1	386627
SAP-1	1	2005
SAP protein	1	1739
SAP	1	20219
SALL3	1	27164
SACs	1	558150
SAB	1	9467
SAA	1	111345
SA2	1	20843
SA1	1	20842
S6K	1	404181
S6	1	32047
S3I-201	1	16194038
S305N	1	100873579
S3-60	1	103647030
S3-41	1	10511731
S3-23	1	6228
S2CP9	1	28677
S2013	1	40610
S2-m	1	232790
S2-VPx	1	956114
S2-VP10	1	26565
S2-CPx	1	55987
S2-013	1	3260429
S2	1	5708
S2	1	107861
S1P2	1	9294
S1P	1	13609
S100PBPR	1	74648
S100A9	1	94195
S100A6	1	373951
S100A6	1	20200
S100A4 gene	1	336655
S100A14	1	57402
S100A11	1	443554
S-transferase theta-1 gene	1	25774
S-adenosylmethionine decarboxylase	1	262
S-adenosylhomocysteine	1	D012435
S-P	1	10164662
S-M-E	1	35098
S-12	1	3351
S-100 protein	1	103531702
S mitis	1	C536195
S factor	1	30117
S RNA	1	801907
Rz ) - mediated	1	1262581
Rubinstein-Taybi syndrome	1	D012415
Rtx	1	286917
RsaI	1	172886
Rpx	1	8820
Rpo	1	803725
Rp factor	1	40015
Rouxen-Y hepatocholangio-jejunostomy	1	C536297
Rous sarcoma	1	D001357
Rothmund-Thomson syndrome	1	D011038
Ror2	1	6095
Ror2	1	398399
RocA	1	13797067
Robotnikinin	1	C539164
Ro41-5253	1	C084904
Ro-32-0432	1	C085989
Ro-31-8220	1	C064758
Ritonavir	1	D019438
Ring1B	1	6045
Ring1B	1	447471
Ring1B	1	398559
Ribophorin 2\/RPN2	1	6185
Ribonucleoprotein HNRNPA2B1	1	53379
Rhodamine-phalloidin	1	C504731
Rho\/Rho	1	38168
Rho\/Rac	1	2245
RhoU	1	31945
RhoT1	1	55288
RhoGDI	1	192662
RhoA protein	1	387
RhoA mutant	1	100049329
Rho-kinase\/ROCK	1	321070
Rho-family GTPase	1	54509
Rho-GDP dissociation inhibitor beta	1	397
Rho GTPase protein	1	367085
Rho GDP	1	3878391
Rh2	1	CHEBI:17499
Rgl2	1	65227
Rgl2	1	5863
Rgl1	1	23179
Rg3	1	171238
Rev-5901	1	100503879
Retinol binding protein 4	1	100755845
Retinoic acid receptor	1	30680
Retinoic acid binding protein	1	30727
Response gene	1	20893
Res	1	9742416
Res	1	8677001
Res	1	7751496
Res	1	6384044
Res	1	17374479
Res	1	14022221
Regenerating	1	19692
Reg4	1	767907
Reg3A-induced	1	450219
Reg III	1	18489
Reg I gene	1	24714
Ref-1	1	79116
Reelin	1	24718
Recombinant glutathione-S-transferase	1	821227
Recklinghausen's disease	1	C538607
Receptor-type protein tyrosine phosphatase gamma	1	5793
Rb cDNA	1	667277
Rb	1	31381
Rau	1	33814
Rasfonin	1	C416827
Ras/Akt/NFkappaB	1	104330593
Ras-responsive promoter	1	306873
Ras-like	1	221547
Ras-induced	1	393504
Ras-escort	1	37246
Ras-activating growth factor	1	2254
Ras oncogene	1	25482
Ras isoform	1	100533229
Ras association domain family 1A	1	54453
Ras GTPase activating protein	1	5922
Ras GTPase	1	282808
Rap1GAP-dependent	1	561339
Rap1GAP	1	494835
RalGEF-Ral	1	9649
RalGDS	1	44115
RalBP1	1	85021
RalA-exocyst	1	841164
Ral effector RalBP1\/RLIP76	1	194590
Ral A	1	56044
Rag2\/gammac	1	100037211
Raf\/mitogen-activated protein kinase kinase-1 \/ 2	1	10746
Raf\/VEGFR2	1	39821
Raf\/MEK\/MAP kinase	1	5607
Raf-1 kinase inhibitory protein	1	29542
Raf-1 inhibitory protein	1	23980
Rad51-specific	1	158880
Rad51 protein	1	5892
Rad51	1	406487
Rad3	1	9545
Rac1b	1	170758
Rac1	1	395871
Rac-specific nucleotide exchange factor	1	14163
Rab23	1	444806
Rab20 protein	1	105318860
Rab20	1	55647
Rab GDP dissociation inhibitor beta	1	2665
Ra96	1	252472
RXR-beta	1	361801
RWP-1 TIF	1	21848
RVs	1	3647831
RUVBL1 molecule	1	338056
RUVBL1	1	8607
RUVBL1	1	399158
RUNDC3B	1	154661
RUB	1	5656975
RTK	1	38559
RTCA	1	321129
RSpo2	1	496383
RSK2	1	110651
RSF	1	446248
RSE	1	7301
RSD	1	D012019
RRM2	1	49809
RRM1 protein	1	41147
RREB1\/ZIP3\/Zinc	1	104869551
RRD-251	1	C556907
RRD-251	1	28200
RRAS2	1	550513
RR 1.8-80	1	541636
RR	1	70495
RPS9	1	444236
RPS8	1	5721805
RPS8	1	2716952
RPS	1	2657821
RPP	1	823573
RPN2	1	379348
RPLS	1	105321315
RPLP2	1	6181
RPL39-siRNA	1	734676
RPL39	1	415168
RPL31	1	677758
RPHA	1	12999979
RPC	1	8634
RPB	1	13448323
RPA1	1	397937
RP factor	1	388552
RON tyrosine kinase receptor	1	544667
RON receptor tyrosine kinase	1	444854
ROCK-1	1	6093
ROC1\/RBX1	1	31014
ROBO4	1	54538
ROBO2	1	6092
RO5126766	1	C577924
RO4929097	1	C545185
RO 28-2653	1	C453902
RNase P	1	10799
RNase	1	282340
RNF43	1	572332
RNF13	1	11342
RNAase	1	100125654
RNASEL	1	424410
RNA-binding protein IMP3	1	207181
RNA targeting alpha 6	1	100191330
RNA polymerase III	1	393201
RNA polymerase II-associated factor 1	1	101698302
RNA polymerase II-associated factor 1	1	100465029
RNA polymerase II	1	34796
RNA polymerase II	1	20020
RNA polymerase	1	14675519
RNA interference	1	33972
RNA helicase	1	55308
RNA degradation	1	D012327
RNA binding protein CUGBP2	1	13046
RNA binding protein	1	100272393
RNA binding motif 5	1	10181
RNA U6	1	100873740
RNA Polymerase II Associated Factor ) complex subunit	1	24074
RNA Pol II	1	32100
RNA MALAT-1	1	72289
RN1	1	19701
RLS	1	192142
RLR	1	79132
RLN	1	100049624
RLIP76	1	19765
RL197	1	16547284
RK28	1	7450699
RIfS	1	9434831
RIalpha subunit	1	23598
RIalpha protein	1	64746
RIalpha	1	2204
RITA	1	84934
RIT	1	19769
RIP	1	110628
RING-finger-containing protein	1	8616716
RING finger ligase	1	380496
RIN-14B	1	100808509
RIL	1	24915
RIII	1	9926367
RII cDNA	1	19088
RICTOR	1	561835
RHAMM mRNA	1	3161
RHA	1	43071
RHA	1	1660
RGS6 protein	1	388531
RGS4	1	5999
RGD-containing peptide	1	10671
RGD-4C motif	1	100385441
RGD binding motif	1	41042
RGC-32	1	28984
RGA120	1	548159
RFC	1	20509
RF	1	9617
RF	1	5648
REV	1	19714
RETp	1	14022276
RET	1	43875
RELN	1	398547
RELB	1	378663
REIC\/Dkk -3 gene	1	476857
REE	1	853238
RECQL5	1	9400
RECQL	1	734924
RDW	1	101410072
RCT	1	30923
RCN1	1	1827
RCAd	1	67490
RC-U	1	C536925
RC-3950-II	1	2873365
RC-3925-II	1	2873344
RC-3910-II	1	100500902
RC-160-II	1	3240093
RC-101	1	C450143
RBM5	1	324302
RBM10	1	64510
RBE	1	85415
RBD	1	29716
RBCK1	1	10616
RBCC protein	1	51127
RB94 gene	1	225443
RB94	1	7803813
RASSF10	1	644943
RASSF	1	42734
RAS-related C3 botulinum substrate 1	1	19353
RAS-dependent solid tumors	1	D009376
RARbeta2-transduced	1	555364
RARbeta	1	100049144
RAR-alpha	1	445948
RAR-alpha	1	19401
RAPD	1	936919
RAP2A	1	5911
RAP	1	4043
RAN	1	35223
RAMP3	1	10268
RAMP1	1	10267
RAMP	1	51514
RAGE-HMGB1	1	5891
RAG-1	1	100337558
RAD50	1	553029
RAD21	1	503676
RAD17	1	398572
RAD001	1	56437
RACK1	1	10399
RACK-1	1	34070
RACE	1	23600
RABL6A	1	55684
RAB8A	1	100037230
RAB6KIFL	1	19348
RAB27A	1	5873
RA6	1	474226
RA15	1	474235
RA-96	1	20672
RA-233	1	D009012
R841R	1	9925504
R55 receptor	1	100042499
R55	1	8624887
R5020	1	D011397
R3616	1	100041998
R24P	1	100312781
R2336P	1	100286377
R117H	1	5001
R115777	1	20231264
R1 R0	1	105268493
R0 versus R1	1	105273994
R-nase	1	4155891
R-alpha	1	16177
R-MC-38	1	286833
R factor	1	100125653
R META	1	53561
Qianghuo	1	C067415
QS-21	1	C078785
QR-32	1	18105
QR	1	18104
QD232	1	104023
Q2W	1	100036281
Q-TWiST	1	D011778
Pyruvate kinase	1	100282820
Pyrroloquinoline	1	C410406
Pyronin Y	1	D011754
Pulsatilla saponin D	1	CHEBI:66790
Ptf1-responsive	1	816762
Ptc-1 mRNA	1	174274
Psmb8	1	30666
Prucalopride	1	C406662
Prrx1b	1	337089
Prrx1a	1	406431
Prrx1 transcriptional factor	1	224829
Prp19	1	27339
Prox1 mRNA	1	100505832
Prox1	1	395802
Protoporphyrin IX	1	C028025
Protocadherin	1	30456
Protein kinase D2	1	292658
Protein kinase D1	1	85421
Protein kinase C iota	1	18759
Protein Z	1	51643
Protein Kinase B\/Akt	1	29414
Protease-activated receptor-1	1	25439
Protease activated receptor	1	378526
Prostate stem cell antigen gene	1	72373
Prostaglandin-E1	1	64292
Prospero homeobox protein 1	1	100404369
Propionyl coenzyme A	1	C009061
Prominin	1	C111385
Prolyl hydroxylase-2	1	112405
Prolidase	1	5184
Prolactin	1	5617
Procalcitonin	1	C029100
Pro12Ala	1	3163712
Pro-caspase3	1	5831
Pre-miR-101	1	100033623
Pre-SRS	1	140821
Pre-B-cell leukemia transcription factor	1	387532
Pre-AT	1	844407
PrC	1	226169
Pr1E11	1	171508
Posterior thoracoscopic splanchnicectomy	1	D001041
Post-PET	1	397964
Polyserase-1/TMPRSS9	1	360200
Polysaccharide-K	1	6024764
Polypeptide N-acetylgalactosaminyltransferase 6	1	11226
Polymorphic arylamine N-acetyltransferase 2	1	C536107
Polycomb Repressive Complex 2	1	23512
Polycomb Repressive Complex 1	1	440423
Polybrene	1	D006583
PolyHEMA	1	C056971|MESH:D011102
Poly ( ADP-ribose ) glycohydrolase	1	26430
Podoplanin	1	10630
Plk-1 siRNA	1	280649
Pleiotrophin	1	19242
Plac8	1	51316
PlGF	1	18654
Pituitary adenylate cyclase activating polypeptide	1	116
Pirfenidone	1	C093844
Piperlongumine	1	C498077
Pio	1	37929
Pim-2 kinase	1	58054
Phyllodes tumors	1	D003557
Phy-V	1	5924385
Phx-3	1	948144
Phx-2	1	5721719
Photofrin	1	D017323
Phospholipid glutathione peroxidase	1	625249
Phosphoamino acid	1	CHEBI:26051
Phosphatidylinositol 3-kinase-dependent	1	116986
Phos-p38	1	828840
Pho\/Con	1	44804
PhoSL	1	334003
Philadelphia	1	D010677
Phenylacetate	1	C025136|MESH:C570634
Phenyl-Superose	1	C091883
Phe-Sar	1	1757
PhIP	1	421854
PhGPx	1	2879
Pgp	1	792824
Pg-p	1	5552
Petunia punctata	1	D002806
Pericarditis carcinomatosa	1	D010493
Percutaneous puncture	1	D051299
PepT1	1	56643
Pentraxin 3	1	5806
Pdx1-Cre-mT\/mG	1	854961
Pdx	1	100049263
PcG	1	57390
Pc module	1	101892199
Paxillin\/p-Paxillin	1	35215
Paxillin	1	360820
Pax7	1	5081
Patient-1	1	2218
Part II	1	D018227
Par mRNA	1	8319203
Pao	1	212503
Panton-Valentine Leukocidin	1	C078284
Pancreatic elastase	1	403515
Panc1-CSC	1	175006
Panc03 .27	1	25077908
Panc02\/IL	1	101804010
PanC	1	1135356
PanC	1	1093343
Pan10	1	204801
Pan 02	1	337866
Pag	1	94212
PaTu-8903	1	44438
PaCa-2-p	1	440795
PaC-specific	1	368410
PaC-associated DM	1	43820
PaC-associated	1	9013
Pa65-2	1	130951
P[Asp(DET)]	1	C539404
PYST1	1	67603
PYGB	1	100037229
PY5-PUMA	1	317673
PX-478	1	22421
PX-12	1	254700
PWS	1	D011218
PWM	1	100326754
PVT1	1	19296
PVP	1	CHEBI:53245
PVL	1	1262728
PVAC	1	CHEBI:32028
PVA	1	CHEBI:17246
PURPOSE: Gestational diabetes mellitus	1	D016640
PUMA gene	1	353250
PUFA	1	394185
PUFA	1	102659225
PUFA	1	101180770
PUC	1	40958
PU .1	1	6688
PTX	1	D010852
PTTG1 gene	1	100307086
PTTG	1	64193
PTPs	1	5805
PTPN14	1	5784
PTP1C	1	15170
PTP1B	1	5770
PTP1	1	843516
PTP-PEST phosphatase	1	5782
PTLA	1	13892478
PTL	1	69060
PTHLH	1	396281
PTH-sensitive	1	39106
PTH	1	405886
PTGS2	1	446781
PTEN/MMAC1	1	11191
PTEN-controlled phosphatidylinositol 3-kinase	1	105192370
PTCH2 receptor	1	100191013
PTCH2	1	30181
PTCH1\/PTCH	1	19206
PTCH	1	89830
PTB	1	5725
PTA	1	171558
PSQ-1	1	36118
PSMD11	1	5717
PSMC3	1	321947
PSMB9	1	5698
PSMB6	1	5694
PSMB4	1	5692
PSMB2	1	5690
PSMA3	1	5684
PSMA protein	1	2346
PSK	1	381921
PSEN2	1	58026
PSEN1	1	30221
PSD-95 \/ DlgA\/ZO -1	1	13385
PSC 833	1	C070272
PSAD	1	5723339
PS7	1	100653053
PS-9	1	5678
PS-9	1	338396
PS-341	1	16605482
PS-1145	1	C456319
PS-1145	1	16606273
PS-10	1	266656
PRT	1	8662
PRSS3/mesotrypsin	1	22073
PRSS1-related	1	143
PRPS2	1	5634
PRLs	1	1170441
PRL-3	1	11156
PRL-2	1	8073
PRL-1	1	7803
PRKCZ	1	373768
PRICKLE2	1	166336
PRICKLE1	1	144165
PRG2	1	7837
PRG2	1	5553
PREX2	1	80243
PRDM2	1	494709
PRDM15	1	63977
PRDM1	1	639
PRCP/PREP	1	436967
PRC2-dependent	1	100282105
PRC1	1	9055
PR54	1	18667
PR-350	1	22111390
PR-350	1	18563565
PR 7	1	11105
PR	1	D008151
PPW	1	172013
PPTP	1	C041869
PPS	1	CHEBI:46652
PPP3CB	1	5532
PPP2R2A	1	5520
PPP2R1A	1	379827
PPP1R1B	1	84152
PPIase	1	51645
PPID	1	447715
PPE	1	9833367
PPE	1	11363841
PPD	1	3242
PPC	1	1791970
PPARbeta\/delta	1	19015
PPARD	1	397768
PPAR	1	25747
PPAC	1	8838
PP78	1	14340112
PP56	1	C059368
PP56	1	3370745
PP4-RL	1	403308
